customer_id,recency_days,frequency,monetary,state,customer_segment,R_Score,F_Score,M_Score,rfm_cell,rfm_score,rfm_segment,aov,clv_estimate
CUST_01799,24,7,2774.25,New York,Consumer,4,4,4,444,12,Champions,396.32,3745.24
CUST_01800,116,8,3476.42,Massachusetts,Consumer,2,4,5,245,11,At Risk,434.55,4693.17
CUST_01801,40,7,1763.54,Florida,Small Business,4,4,3,443,11,Champions,251.93,2380.78
CUST_01802,2,5,1370.74,California,Corporate,5,2,2,522,9,Potential Loyalists,274.15,1850.5
CUST_01803,25,6,906.53,Pennsylvania,Consumer,4,3,1,431,8,Loyal Customers,151.09,1223.82
CUST_01804,879,2,816.46,California,Consumer,1,1,1,111,3,Lost Customers,408.23,1102.22
CUST_01805,24,3,689.23,Massachusetts,Consumer,4,1,1,411,6,Potential Loyalists,229.74,930.46
CUST_01806,36,5,2401.1800000000003,New York,Corporate,4,2,4,424,10,Potential Loyalists,480.24,3241.59
CUST_01807,6,8,2814.81,Texas,Consumer,5,4,4,544,13,Champions,351.85,3799.99
CUST_01808,127,6,5641.71,Pennsylvania,Consumer,2,3,5,235,10,At Risk,940.28,7616.31
CUST_01809,280,8,1620.08,California,Consumer,1,4,3,143,8,Can't Lose Them,202.51,2187.11
CUST_01810,85,5,1464.03,New York,Consumer,3,2,2,322,7,Promising,292.81,1976.44
CUST_01811,14,8,2321.61,California,Consumer,5,4,4,544,13,Champions,290.2,3134.17
CUST_01812,12,8,1955.95,Washington,Corporate,5,4,3,543,12,Champions,244.49,2640.53
CUST_01813,193,5,1275.79,Florida,Consumer,2,2,2,222,6,Customers Needing Attention,255.16,1722.32
CUST_01814,253,7,1059.37,Texas,Consumer,1,4,2,142,7,Can't Lose Them,151.34,1430.15
CUST_01815,7,8,3429.4300000000003,Ohio,Consumer,5,4,5,545,14,Champions,428.68,4629.73
CUST_01816,47,3,626.9100000000001,Texas,Small Business,3,1,1,311,5,Promising,208.97,846.33
CUST_01817,240,5,2196.25,Texas,Consumer,1,2,3,123,6,Hibernating,439.25,2964.94
CUST_01818,46,8,1202.79,Texas,Corporate,3,4,2,342,9,Loyal Customers,150.35,1623.77
CUST_01819,26,6,2442.44,New York,Consumer,4,3,4,434,11,Loyal Customers,407.07,3297.29
CUST_01820,9,7,2759.66,Washington,Consumer,5,4,4,544,13,Champions,394.24,3725.54
CUST_01821,480,6,1975.8,Colorado,Consumer,1,3,3,133,7,Hibernating,329.3,2667.33
CUST_01822,71,10,2827.25,New York,Consumer,3,5,4,354,12,Loyal Customers,282.73,3816.79
CUST_01823,178,5,1771.6100000000001,Florida,Consumer,2,2,3,223,7,Customers Needing Attention,354.32,2391.67
CUST_01824,101,10,3524.34,Florida,Corporate,2,5,5,255,12,At Risk,352.43,4757.86
CUST_01825,23,4,1419.04,California,Consumer,4,1,2,412,7,Potential Loyalists,354.76,1915.7
CUST_01826,39,14,4012.0,Georgia,Consumer,4,5,5,455,14,Champions,286.57,5416.2
CUST_01827,24,6,2829.8900000000003,New York,Consumer,4,3,4,434,11,Loyal Customers,471.65,3820.35
CUST_01828,14,6,2735.78,New York,Small Business,5,3,4,534,12,Loyal Customers,455.96,3693.3
CUST_01829,71,9,3958.76,New York,Corporate,3,5,5,355,13,Loyal Customers,439.86,5344.33
CUST_01830,38,8,2021.42,California,Consumer,4,4,3,443,11,Champions,252.68,2728.92
CUST_01831,74,7,2088.2599999999998,Florida,Small Business,3,4,3,343,10,Loyal Customers,298.32,2819.15
CUST_01832,170,4,1089.18,California,Consumer,2,1,2,212,5,Customers Needing Attention,272.3,1470.39
CUST_01833,4,14,5129.42,Illinois,Consumer,5,5,5,555,15,Champions,366.39,6924.72
CUST_01834,172,7,1981.1200000000001,California,Corporate,2,4,3,243,9,At Risk,283.02,2674.51
CUST_01835,134,4,751.49,California,Corporate,2,1,1,211,4,Customers Needing Attention,187.87,1014.51
CUST_01836,407,4,613.32,Massachusetts,Consumer,1,1,1,111,3,Lost Customers,153.33,827.98
CUST_01837,3,5,2332.61,Texas,Consumer,5,2,4,524,11,Potential Loyalists,466.52,3149.02
CUST_01838,50,5,2162.68,California,Consumer,3,2,3,323,8,Promising,432.54,2919.62
CUST_01839,445,3,624.5799999999999,Massachusetts,Small Business,1,1,1,111,3,Lost Customers,208.19,843.18
CUST_01840,34,5,1080.23,Florida,Consumer,4,2,2,422,8,Potential Loyalists,216.05,1458.31
CUST_01841,43,4,2013.9,New York,Consumer,4,1,3,413,8,Potential Loyalists,503.48,2718.77
CUST_01842,64,7,2522.07,North Carolina,Consumer,3,4,4,344,11,Loyal Customers,360.3,3404.79
CUST_01843,75,11,2737.76,Massachusetts,Consumer,3,5,4,354,12,Loyal Customers,248.89,3695.98
CUST_01844,127,3,1016.84,Georgia,Consumer,2,1,1,211,4,Customers Needing Attention,338.95,1372.73
CUST_01845,85,7,1950.63,Texas,Small Business,3,4,3,343,10,Loyal Customers,278.66,2633.35
CUST_01846,107,5,1049.42,California,Consumer,2,2,2,222,6,Customers Needing Attention,209.88,1416.72
CUST_01847,101,5,1269.71,Texas,Consumer,2,2,2,222,6,Customers Needing Attention,253.94,1714.11
CUST_01848,18,7,3024.26,North Carolina,Consumer,5,4,4,544,13,Champions,432.04,4082.75
CUST_01849,32,5,820.45,Florida,Corporate,4,2,1,421,7,Potential Loyalists,164.09,1107.61
CUST_01850,389,4,846.14,Pennsylvania,Consumer,1,1,1,111,3,Lost Customers,211.54,1142.29
CUST_01851,26,8,3107.25,Florida,Consumer,4,4,5,445,13,Champions,388.41,4194.79
CUST_01852,387,7,2393.7200000000003,Florida,Corporate,1,4,4,144,9,Can't Lose Them,341.96,3231.52
CUST_01853,3,4,1648.58,California,Corporate,5,1,3,513,9,Potential Loyalists,412.14,2225.58
CUST_01854,32,10,3407.88,North Carolina,Corporate,4,5,5,455,14,Champions,340.79,4600.64
CUST_01855,129,6,1499.6699999999998,Colorado,Small Business,2,3,2,232,7,At Risk,249.94,2024.55
CUST_01856,15,5,2086.15,Washington,Consumer,5,2,3,523,10,Potential Loyalists,417.23,2816.3
CUST_01857,324,3,1291.6000000000001,North Carolina,Corporate,1,1,2,112,4,Lost Customers,430.53,1743.66
CUST_01858,33,7,1762.29,Texas,Consumer,4,4,3,443,11,Champions,251.76,2379.09
CUST_01859,198,5,520.47,California,Corporate,2,2,1,221,5,Customers Needing Attention,104.09,702.63
CUST_01860,109,6,1473.23,Colorado,Corporate,2,3,2,232,7,At Risk,245.54,1988.86
CUST_01861,38,11,2399.08,Florida,Corporate,4,5,4,454,13,Champions,218.1,3238.76
CUST_01862,30,10,2478.75,Texas,Consumer,4,5,4,454,13,Champions,247.88,3346.31
CUST_01863,73,7,1536.6399999999999,New York,Consumer,3,4,2,342,9,Loyal Customers,219.52,2074.46
CUST_01864,139,5,1736.08,California,Consumer,2,2,3,223,7,Customers Needing Attention,347.22,2343.71
CUST_01865,37,6,3311.42,Texas,Small Business,4,3,5,435,12,Loyal Customers,551.9,4470.42
CUST_01866,56,3,1669.63,Massachusetts,Small Business,3,1,3,313,7,Promising,556.54,2254.0
CUST_01867,5,7,1990.9599999999998,Florida,Consumer,5,4,3,543,12,Champions,284.42,2687.8
CUST_01868,62,4,1208.44,Massachusetts,Consumer,3,1,2,312,6,Promising,302.11,1631.39
CUST_01869,39,6,911.78,New York,Consumer,4,3,1,431,8,Loyal Customers,151.96,1230.9
CUST_01870,290,5,1354.95,California,Corporate,1,2,2,122,5,Hibernating,270.99,1829.18
CUST_01871,157,6,2292.7400000000002,Texas,Corporate,2,3,4,234,9,At Risk,382.12,3095.2
CUST_01872,52,6,887.91,Georgia,Consumer,3,3,1,331,7,Loyal Customers,147.98,1198.68
CUST_01873,2,9,1390.0,California,Consumer,5,5,2,552,12,Champions,154.44,1876.5
CUST_01874,228,6,1157.3700000000001,Pennsylvania,Corporate,1,3,2,132,6,Hibernating,192.9,1562.45
CUST_01875,3,8,2298.1,Texas,Corporate,5,4,4,544,13,Champions,287.26,3102.44
CUST_01876,345,7,3620.71,Pennsylvania,Consumer,1,4,5,145,10,Can't Lose Them,517.24,4887.96
CUST_01877,35,12,3304.72,Texas,Consumer,4,5,5,455,14,Champions,275.39,4461.37
CUST_01878,16,8,1548.99,Massachusetts,Consumer,5,4,2,542,11,Champions,193.62,2091.14
CUST_01879,11,7,2244.48,New York,Consumer,5,4,4,544,13,Champions,320.64,3030.05
CUST_01880,46,10,5117.23,Pennsylvania,Consumer,3,5,5,355,13,Loyal Customers,511.72,6908.26
CUST_01881,249,7,2359.7,Florida,Consumer,1,4,4,144,9,Can't Lose Them,337.1,3185.6
CUST_01882,51,9,2597.4,Pennsylvania,Corporate,3,5,4,354,12,Loyal Customers,288.6,3506.49
CUST_01883,55,4,1758.8200000000002,Pennsylvania,Consumer,3,1,3,313,7,Promising,439.71,2374.41
CUST_01884,134,5,1144.56,California,Corporate,2,2,2,222,6,Customers Needing Attention,228.91,1545.16
CUST_01885,167,7,1843.6399999999999,Ohio,Consumer,2,4,3,243,9,At Risk,263.38,2488.91
CUST_01886,56,4,557.62,Pennsylvania,Consumer,3,2,1,321,6,Promising,139.4,752.79
CUST_01887,409,6,4234.25,Washington,Consumer,1,3,5,135,9,Hibernating,705.71,5716.24
CUST_01888,88,7,1834.1200000000001,Texas,Consumer,3,4,3,343,10,Loyal Customers,262.02,2476.06
CUST_01889,117,7,2700.01,Washington,Corporate,2,4,4,244,10,At Risk,385.72,3645.01
CUST_01890,114,8,4082.89,Texas,Small Business,2,4,5,245,11,At Risk,510.36,5511.9
CUST_01891,191,1,27.81,Colorado,Consumer,2,1,1,211,4,Customers Needing Attention,27.81,37.54
CUST_01892,222,10,2835.41,Georgia,Consumer,1,5,4,154,10,Can't Lose Them,283.54,3827.8
CUST_01893,104,7,2437.86,Texas,Corporate,2,4,4,244,10,At Risk,348.27,3291.11
CUST_01894,15,4,1391.69,California,Consumer,5,2,2,522,9,Potential Loyalists,347.92,1878.78
CUST_01895,4,10,4459.860000000001,Texas,Consumer,5,5,5,555,15,Champions,445.99,6020.81
CUST_01896,45,7,1803.46,Pennsylvania,Corporate,3,4,3,343,10,Loyal Customers,257.64,2434.67
CUST_01897,27,7,1992.6100000000001,Florida,Consumer,4,4,3,443,11,Champions,284.66,2690.02
CUST_01898,213,10,4274.74,California,Consumer,2,5,5,255,12,At Risk,427.47,5770.9
CUST_01899,234,7,3841.78,Washington,Consumer,1,4,5,145,10,Can't Lose Them,548.83,5186.4
CUST_01900,358,7,1427.81,North Carolina,Corporate,1,4,2,142,7,Can't Lose Them,203.97,1927.54
CUST_01901,231,3,2014.88,Georgia,Consumer,1,1,3,113,5,Lost Customers,671.63,2720.09
CUST_01902,236,4,2716.0,New York,Consumer,1,2,4,124,7,Hibernating,679.0,3666.6
CUST_01903,4,7,3816.09,Florida,Corporate,5,4,5,545,14,Champions,545.16,5151.72
CUST_01904,54,9,3162.7000000000003,Ohio,Consumer,3,5,5,355,13,Loyal Customers,351.41,4269.65
CUST_01905,213,7,5313.21,New York,Corporate,2,4,5,245,11,At Risk,759.03,7172.83
CUST_01906,58,8,4191.81,Colorado,Consumer,3,4,5,345,12,Loyal Customers,523.98,5658.94
CUST_01907,48,5,1558.42,New York,Small Business,3,2,2,322,7,Promising,311.68,2103.87
CUST_01908,156,10,3496.25,New York,Consumer,2,5,5,255,12,At Risk,349.62,4719.94
CUST_01909,177,2,713.27,Washington,Consumer,2,1,1,211,4,Customers Needing Attention,356.64,962.91
CUST_01910,372,5,1267.1,North Carolina,Consumer,1,2,2,122,5,Hibernating,253.42,1710.58
CUST_01911,52,8,3607.42,Washington,Consumer,3,4,5,345,12,Loyal Customers,450.93,4870.02
CUST_01912,109,9,3909.81,Texas,Corporate,2,5,5,255,12,At Risk,434.42,5278.24
CUST_01913,6,8,3406.1099999999997,Texas,Small Business,5,4,5,545,14,Champions,425.76,4598.25
CUST_01914,9,8,2626.57,North Carolina,Consumer,5,4,4,544,13,Champions,328.32,3545.87
CUST_01915,149,5,1335.24,Washington,Consumer,2,2,2,222,6,Customers Needing Attention,267.05,1802.57
CUST_01916,285,7,1862.44,New York,Corporate,1,4,3,143,8,Can't Lose Them,266.06,2514.29
CUST_01917,314,4,2189.4700000000003,New York,Corporate,1,2,3,123,6,Hibernating,547.37,2955.78
CUST_01918,1,6,5846.03,Colorado,Consumer,5,3,5,535,13,Loyal Customers,974.34,7892.14
CUST_01919,159,6,1783.92,Colorado,Consumer,2,3,3,233,8,At Risk,297.32,2408.29
CUST_01920,137,5,2219.21,California,Consumer,2,2,4,224,8,Customers Needing Attention,443.84,2995.93
CUST_01921,95,3,849.0,Massachusetts,Consumer,2,1,1,211,4,Customers Needing Attention,283.0,1146.15
CUST_01922,146,6,2692.9,Massachusetts,Consumer,2,3,4,234,9,At Risk,448.82,3635.42
CUST_01923,212,4,1101.99,California,Consumer,2,2,2,222,6,Customers Needing Attention,275.5,1487.69
CUST_01924,25,9,2858.7,Georgia,Consumer,4,5,4,454,13,Champions,317.63,3859.24
CUST_01925,56,4,3050.68,Illinois,Corporate,3,2,4,324,9,Promising,762.67,4118.42
CUST_01926,21,8,3516.56,North Carolina,Consumer,4,4,5,445,13,Champions,439.57,4747.36
CUST_01927,101,10,4107.22,Colorado,Consumer,2,5,5,255,12,At Risk,410.72,5544.75
CUST_01928,370,3,1265.6100000000001,Colorado,Consumer,1,1,2,112,4,Lost Customers,421.87,1708.57
CUST_01929,16,5,1192.9099999999999,Texas,Consumer,5,2,2,522,9,Potential Loyalists,238.58,1610.43
CUST_01930,234,3,353.92,Ohio,Consumer,1,1,1,111,3,Lost Customers,117.97,477.79
CUST_01931,212,5,1915.29,North Carolina,Consumer,2,2,3,223,7,Customers Needing Attention,383.06,2585.64
CUST_01932,253,9,1223.91,California,Consumer,1,5,2,152,8,Can't Lose Them,135.99,1652.28
CUST_01933,44,3,446.19,North Carolina,Consumer,3,1,1,311,5,Promising,148.73,602.36
CUST_01934,40,9,4724.76,California,Consumer,4,5,5,455,14,Champions,524.97,6378.43
CUST_01935,4,16,7067.4400000000005,Texas,Consumer,5,5,5,555,15,Champions,441.72,9541.04
CUST_01936,1,7,3258.17,New York,Corporate,5,4,5,545,14,Champions,465.45,4398.53
CUST_01937,109,7,935.37,North Carolina,Consumer,2,4,1,241,7,At Risk,133.62,1262.75
CUST_01938,47,9,2345.09,New York,Corporate,3,5,4,354,12,Loyal Customers,260.57,3165.87
CUST_01939,10,7,1639.28,California,Consumer,5,4,3,543,12,Champions,234.18,2213.03
CUST_01940,18,5,1629.93,Ohio,Consumer,5,2,3,523,10,Potential Loyalists,325.99,2200.41
CUST_01941,507,7,1837.8,Florida,Consumer,1,4,3,143,8,Can't Lose Them,262.54,2481.03
CUST_01942,235,9,4611.4800000000005,Massachusetts,Consumer,1,5,5,155,11,Can't Lose Them,512.39,6225.5
CUST_01943,39,5,2060.6,Illinois,Corporate,4,2,3,423,9,Potential Loyalists,412.12,2781.81
CUST_01944,53,8,2354.7400000000002,Washington,Corporate,3,4,4,344,11,Loyal Customers,294.34,3178.9
CUST_01945,53,7,5095.87,Georgia,Corporate,3,4,5,345,12,Loyal Customers,727.98,6879.42
CUST_01946,6,6,2294.93,California,Consumer,5,3,4,534,12,Loyal Customers,382.49,3098.16
CUST_01947,221,5,1152.0800000000002,Texas,Consumer,1,2,2,122,5,Hibernating,230.42,1555.31
CUST_01948,122,8,4498.95,North Carolina,Consumer,2,4,5,245,11,At Risk,562.37,6073.58
CUST_01949,272,2,799.6600000000001,North Carolina,Consumer,1,1,1,111,3,Lost Customers,399.83,1079.54
CUST_01950,90,6,2210.19,Pennsylvania,Consumer,3,3,3,333,9,Loyal Customers,368.36,2983.76
CUST_01951,50,7,2167.48,Pennsylvania,Consumer,3,4,3,343,10,Loyal Customers,309.64,2926.1
CUST_01952,368,4,779.45,North Carolina,Consumer,1,2,1,121,4,Hibernating,194.86,1052.26
CUST_01953,51,6,2388.1,New York,Consumer,3,3,4,334,10,Loyal Customers,398.02,3223.94
CUST_01954,275,6,1506.26,New York,Corporate,1,3,2,132,6,Hibernating,251.04,2033.45
CUST_01955,75,3,550.77,Pennsylvania,Small Business,3,1,1,311,5,Promising,183.59,743.54
CUST_01956,36,2,1207.3799999999999,Washington,Small Business,4,1,2,412,7,Potential Loyalists,603.69,1629.96
CUST_01957,205,5,2064.76,New York,Consumer,2,2,3,223,7,Customers Needing Attention,412.95,2787.43
CUST_01958,318,5,2586.33,Florida,Consumer,1,2,4,124,7,Hibernating,517.27,3491.55
CUST_01959,38,6,1572.46,New York,Consumer,4,3,2,432,9,Loyal Customers,262.08,2122.82
CUST_01960,32,8,3421.68,Florida,Corporate,4,4,5,445,13,Champions,427.71,4619.27
CUST_01961,219,4,1531.64,New York,Consumer,1,2,2,122,5,Hibernating,382.91,2067.71
CUST_01962,43,12,3608.81,California,Consumer,4,5,5,455,14,Champions,300.73,4871.89
CUST_01963,14,5,2445.58,Texas,Corporate,5,2,4,524,11,Potential Loyalists,489.12,3301.53
CUST_01964,737,1,136.73,Ohio,Consumer,1,1,1,111,3,Lost Customers,136.73,184.59
CUST_01965,50,8,1926.62,Georgia,Consumer,3,4,3,343,10,Loyal Customers,240.83,2600.94
CUST_01966,31,9,2824.99,Colorado,Consumer,4,5,4,454,13,Champions,313.89,3813.74
CUST_01967,203,7,2397.65,New York,Consumer,2,4,4,244,10,At Risk,342.52,3236.83
CUST_01968,4,11,2847.23,Colorado,Consumer,5,5,4,554,14,Champions,258.84,3843.76
CUST_01969,37,4,1615.01,Illinois,Consumer,4,2,3,423,9,Potential Loyalists,403.75,2180.26
CUST_01970,57,6,3989.9,Georgia,Consumer,3,3,5,335,11,Loyal Customers,664.98,5386.37
CUST_01971,155,5,4313.92,Illinois,Consumer,2,2,5,225,9,Customers Needing Attention,862.78,5823.79
CUST_01972,37,10,3361.51,Florida,Corporate,4,5,5,455,14,Champions,336.15,4538.04
CUST_01973,40,9,1939.98,California,Consumer,4,5,3,453,12,Champions,215.55,2618.97
CUST_01974,106,5,5081.03,New York,Consumer,2,2,5,225,9,Customers Needing Attention,1016.21,6859.39
CUST_01975,7,5,1315.08,Texas,Consumer,5,2,2,522,9,Potential Loyalists,263.02,1775.36
CUST_01976,46,4,603.4,California,Small Business,3,2,1,321,6,Promising,150.85,814.59
CUST_01977,124,14,3921.7000000000003,Pennsylvania,Consumer,2,5,5,255,12,At Risk,280.12,5294.3
CUST_01978,32,6,1998.06,Ohio,Consumer,4,3,3,433,10,Loyal Customers,333.01,2697.38
CUST_01979,16,13,6604.51,Texas,Corporate,5,5,5,555,15,Champions,508.04,8916.09
CUST_01980,3,7,2368.87,California,Corporate,5,4,4,544,13,Champions,338.41,3197.97
CUST_01981,189,9,2881.8,Massachusetts,Consumer,2,5,4,254,11,At Risk,320.2,3890.43
CUST_01982,19,10,1982.15,California,Corporate,5,5,3,553,13,Champions,198.22,2675.9
CUST_01983,166,7,2207.92,Georgia,Consumer,2,4,3,243,9,At Risk,315.42,2980.69
CUST_01984,94,4,2870.69,Massachusetts,Consumer,2,2,4,224,8,Customers Needing Attention,717.67,3875.43
CUST_01985,62,8,1643.05,New York,Consumer,3,4,3,343,10,Loyal Customers,205.38,2218.12
CUST_01986,413,8,1814.81,New York,Consumer,1,4,3,143,8,Can't Lose Them,226.85,2449.99
CUST_01987,9,9,4030.01,New York,Corporate,5,5,5,555,15,Champions,447.78,5440.51
CUST_01988,37,7,2691.04,California,Consumer,4,4,4,444,12,Champions,384.43,3632.9
CUST_01989,39,9,4832.94,California,Consumer,4,5,5,455,14,Champions,536.99,6524.47
CUST_01990,79,6,874.98,Massachusetts,Corporate,3,3,1,331,7,Loyal Customers,145.83,1181.22
CUST_01991,8,6,2552.85,Georgia,Corporate,5,3,4,534,12,Loyal Customers,425.48,3446.35
CUST_01992,2,10,1765.23,New York,Consumer,5,5,3,553,13,Champions,176.52,2383.06
CUST_01993,110,6,2855.44,Texas,Consumer,2,3,4,234,9,At Risk,475.91,3854.84
CUST_01994,181,9,1076.08,Massachusetts,Consumer,2,5,2,252,9,At Risk,119.56,1452.71
CUST_01995,76,5,2340.0299999999997,Illinois,Corporate,3,2,4,324,9,Promising,468.01,3159.04
CUST_01996,39,7,2068.0099999999998,California,Consumer,4,4,3,443,11,Champions,295.43,2791.81
CUST_01997,408,4,839.61,Texas,Small Business,1,2,1,121,4,Hibernating,209.9,1133.47
CUST_01998,317,4,945.76,New York,Consumer,1,2,1,121,4,Hibernating,236.44,1276.78
CUST_01999,26,7,3104.7000000000003,Florida,Consumer,4,4,5,445,13,Champions,443.53,4191.34
CUST_02000,14,11,2748.02,California,Consumer,5,5,4,554,14,Champions,249.82,3709.83
CUST_02001,47,7,1753.16,New York,Consumer,3,4,3,343,10,Loyal Customers,250.45,2366.77
CUST_02002,149,8,4452.900000000001,Texas,Consumer,2,4,5,245,11,At Risk,556.61,6011.42
CUST_02003,74,5,3872.35,Colorado,Small Business,3,2,5,325,10,Promising,774.47,5227.67
CUST_02004,18,8,1824.42,Florida,Consumer,5,4,3,543,12,Champions,228.05,2462.97
CUST_02005,152,10,3891.33,California,Consumer,2,5,5,255,12,At Risk,389.13,5253.3
CUST_02006,24,7,2169.15,Florida,Corporate,4,4,3,443,11,Champions,309.88,2928.35
CUST_02007,25,5,869.7599999999999,Texas,Consumer,4,2,1,421,7,Potential Loyalists,173.95,1174.18
CUST_02008,20,5,3060.51,California,Corporate,5,2,4,524,11,Potential Loyalists,612.1,4131.69
CUST_02009,46,9,2231.99,California,Consumer,3,5,4,354,12,Loyal Customers,248.0,3013.19
CUST_02010,29,6,2668.33,New York,Consumer,4,3,4,434,11,Loyal Customers,444.72,3602.25
CUST_02011,1,6,1701.1799999999998,Georgia,Consumer,5,3,3,533,11,Loyal Customers,283.53,2296.59
CUST_02012,4,6,3229.5,Illinois,Consumer,5,3,5,535,13,Loyal Customers,538.25,4359.83
CUST_02013,62,7,4198.18,Colorado,Small Business,3,4,5,345,12,Loyal Customers,599.74,5667.54
CUST_02014,9,10,3775.25,Illinois,Consumer,5,5,5,555,15,Champions,377.52,5096.59
CUST_02015,65,5,2817.48,Illinois,Consumer,3,2,4,324,9,Promising,563.5,3803.6
CUST_02016,136,6,711.09,Pennsylvania,Consumer,2,3,1,231,6,At Risk,118.52,959.97
CUST_02017,398,7,1215.57,Georgia,Consumer,1,4,2,142,7,Can't Lose Them,173.65,1641.02
CUST_02018,238,6,1383.16,Ohio,Corporate,1,3,2,132,6,Hibernating,230.53,1867.27
CUST_02019,110,10,2557.89,California,Consumer,2,5,4,254,11,At Risk,255.79,3453.15
CUST_02020,25,6,1376.6100000000001,Washington,Consumer,4,3,2,432,9,Loyal Customers,229.44,1858.42
CUST_02021,25,4,2745.36,Massachusetts,Small Business,4,2,4,424,10,Potential Loyalists,686.34,3706.24
CUST_02022,147,6,2226.36,Colorado,Consumer,2,3,4,234,9,At Risk,371.06,3005.59
CUST_02023,65,7,1243.02,California,Small Business,3,4,2,342,9,Loyal Customers,177.57,1678.08
CUST_02024,10,9,2550.1400000000003,Washington,Consumer,5,5,4,554,14,Champions,283.35,3442.69
CUST_02025,263,7,3698.32,Florida,Consumer,1,4,5,145,10,Can't Lose Them,528.33,4992.73
CUST_02026,400,3,1274.15,Washington,Consumer,1,1,2,112,4,Lost Customers,424.72,1720.1
CUST_02027,56,5,2094.88,Texas,Corporate,3,2,3,323,8,Promising,418.98,2828.09
CUST_02028,3,11,4033.8999999999996,New York,Small Business,5,5,5,555,15,Champions,366.72,5445.76
CUST_02029,241,3,2031.72,Pennsylvania,Consumer,1,1,3,113,5,Lost Customers,677.24,2742.82
CUST_02030,131,9,2099.37,Texas,Consumer,2,5,3,253,10,At Risk,233.26,2834.15
CUST_02031,404,4,1904.11,California,Consumer,1,2,3,123,6,Hibernating,476.03,2570.55
CUST_02032,373,6,2372.7200000000003,Texas,Consumer,1,3,4,134,8,Hibernating,395.45,3203.17
CUST_02033,55,5,1060.72,California,Consumer,3,2,2,322,7,Promising,212.14,1431.97
CUST_02034,22,6,2663.48,Florida,Small Business,4,3,4,434,11,Loyal Customers,443.91,3595.7
CUST_02035,75,6,2297.59,California,Consumer,3,3,4,334,10,Loyal Customers,382.93,3101.75
CUST_02036,19,7,2129.21,Georgia,Consumer,5,4,3,543,12,Champions,304.17,2874.43
CUST_02037,91,5,1127.99,North Carolina,Consumer,3,2,2,322,7,Promising,225.6,1522.79
CUST_02038,170,4,2085.8399999999997,North Carolina,Consumer,2,2,3,223,7,Customers Needing Attention,521.46,2815.88
CUST_02039,426,2,561.02,Florida,Consumer,1,1,1,111,3,Lost Customers,280.51,757.38
CUST_02040,12,8,852.11,Illinois,Consumer,5,4,1,541,10,Champions,106.51,1150.35
CUST_02041,200,6,760.64,Illinois,Corporate,2,3,1,231,6,At Risk,126.77,1026.86
CUST_02042,34,5,4144.84,Texas,Consumer,4,2,5,425,11,Potential Loyalists,828.97,5595.53
CUST_02043,484,5,1698.04,Texas,Consumer,1,2,3,123,6,Hibernating,339.61,2292.35
CUST_02044,28,8,2684.81,Florida,Consumer,4,4,4,444,12,Champions,335.6,3624.49
CUST_02045,1,6,2092.06,Pennsylvania,Corporate,5,3,3,533,11,Loyal Customers,348.68,2824.28
CUST_02046,250,4,967.25,Illinois,Corporate,1,2,1,121,4,Hibernating,241.81,1305.79
